Area Code,Area,Item Code,Item,Months Code,Months,Unit,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N
"107","Côte d'Ivoire","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","58.615941","X","base year is 2015","61.850600","X","base year is 2015","66.261499","X","base year is 2015","64.987239","X","base year is 2015","63.418920","X","base year is 2015","66.751599","X","base year is 2015","68.123878","X","base year is 2015","71.848637","X","base year is 2015","82.081922","X","base year is 2015","80.935088","X","base year is 2015","88.463022","X","base year is 2015","93.785506","X","base year is 2015","98.676702","X","base year is 2015","98.578682","X","base year is 2015","97.216205","X","base year is 2015","97.304423","X","base year is 2015","99.304030","X","base year is 2015","103.264037","X","base year is 2015","104.136415","X","base year is 2015","104.724534","X","base year is 2015","109.939197","X","base year is 2015",,,
"107","Côte d'Ivoire","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","57.243662","X","base year is 2015","61.654560","X","base year is 2015","67.045659","X","base year is 2015","64.791199","X","base year is 2015","65.673379","X","base year is 2015","66.947639","X","base year is 2015","69.104078","X","base year is 2015","71.848637","X","base year is 2015","81.170336","X","base year is 2015","82.395586","X","base year is 2015","92.148572","X","base year is 2015","94.922538","X","base year is 2015","98.755118","X","base year is 2015","98.294424","X","base year is 2015","96.088975","X","base year is 2015","99.157000","X","base year is 2015","101.097796","X","base year is 2015","102.411263","X","base year is 2015","103.871761","X","base year is 2015","106.381072","X","base year is 2015","108.664937","X","base year is 2015",,,
"107","Côte d'Ivoire","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","57.537722","X","base year is 2015","61.654560","X","base year is 2015","68.810018","X","base year is 2015","64.791199","X","base year is 2015","64.595159","X","base year is 2015","66.751599","X","base year is 2015","69.006058","X","base year is 2015","72.142697","X","base year is 2015","81.611426","X","base year is 2015","83.267963","X","base year is 2015","95.608677","X","base year is 2015","95.324419","X","base year is 2015","100.529280","X","base year is 2015","98.117989","X","base year is 2015","96.765313","X","base year is 2015","102.342649","X","base year is 2015","100.235220","X","base year is 2015","103.126809","X","base year is 2015","103.930573","X","base year is 2015","107.557312","X","base year is 2015","110.586129","X","base year is 2015",,,
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","65.983979","X","base year is 2015","69.342445","X","base year is 2015","72.404576","X","base year is 2015","74.775257","X","base year is 2015","74.972814","X","base year is 2015","78.627615","X","base year is 2015","80.109292","X","base year is 2015","82.183638","X","base year is 2015","87.695474","X","base year is 2015","89.078371","X","base year is 2015","88.841303","X","base year is 2015","92.891218","X","base year is 2015","95.024832","X","base year is 2015","98.254886","X","base year is 2015","98.353664","X","base year is 2015","99.845218","X","base year is 2015","100.131676","X","base year is 2015","100.625568","X","base year is 2015","101.198482","X","base year is 2015","101.978832","X","base year is 2015","104.013667","X","base year is 2015","106.394227","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","65.983979","X","base year is 2015","69.737558","X","base year is 2015","72.404576","X","base year is 2015","75.269149","X","base year is 2015","74.874036","X","base year is 2015","78.726394","X","base year is 2015","80.504405","X","base year is 2015","82.776309","X","base year is 2015","87.912786","X","base year is 2015","88.959837","X","base year is 2015","88.564724","X","base year is 2015","93.118408","X","base year is 2015","94.955687","X","base year is 2015","98.373420","X","base year is 2015","98.225252","X","base year is 2015","99.469860","X","base year is 2015","100.329232","X","base year is 2015","100.951536","X","base year is 2015","101.415795","X","base year is 2015","101.771397","X","base year is 2015","104.389025","X","base year is 2015","107.757369","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","66.872984","X","base year is 2015","70.033894","X","base year is 2015","72.404576","X","base year is 2015","75.367928","X","base year is 2015","75.565485","X","base year is 2015","79.022729","X","base year is 2015","80.701962","X","base year is 2015","83.270201","X","base year is 2015","88.041198","X","base year is 2015","88.752403","X","base year is 2015","88.989471","X","base year is 2015","94.135826","X","base year is 2015","94.728496","X","base year is 2015","98.175863","X","base year is 2015","98.185741","X","base year is 2015","99.884730","X","base year is 2015","100.783613","X","base year is 2015","101.070071","X","base year is 2015","101.405917","X","base year is 2015","101.988710","X","base year is 2015","104.468048","X","base year is 2015","107.954926","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","67.366877","X","base year is 2015","70.330229","X","base year is 2015","72.602132","X","base year is 2015","75.960598","X","base year is 2015","76.849604","X","base year is 2015","79.220286","X","base year is 2015","81.195854","X","base year is 2015","83.368979","X","base year is 2015","88.209121","X","base year is 2015","88.811670","X","base year is 2015","90.471147","X","base year is 2015","98.729022","X","base year is 2015","94.916175","X","base year is 2015","98.659877","X","base year is 2015","98.452443","X","base year is 2015","99.845218","X","base year is 2015","101.870176","X","base year is 2015","101.237994","X","base year is 2015","101.672619","X","base year is 2015","102.423335","X","base year is 2015","104.823650","X","base year is 2015","108.913076","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","67.959547","X","base year is 2015","71.219235","X","base year is 2015","72.799689","X","base year is 2015","76.454490","X","base year is 2015","77.047161","X","base year is 2015","79.319064","X","base year is 2015","81.590968","X","base year is 2015","83.665314","X","base year is 2015","88.268388","X","base year is 2015","89.690798","X","base year is 2015","90.490903","X","base year is 2015","96.348462","X","base year is 2015","95.143366","X","base year is 2015","98.442565","X","base year is 2015","99.282181","X","base year is 2015","100.447767","X","base year is 2015","102.759181","X","base year is 2015","101.287383","X","base year is 2015","102.008465","X","base year is 2015","102.867838","X","base year is 2015","105.238519","X","base year is 2015","109.634159","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","68.749774","X","base year is 2015","71.614348","X","base year is 2015","73.589916","X","base year is 2015","76.652047","X","base year is 2015","77.047161","X","base year is 2015","79.615400","X","base year is 2015","82.381195","X","base year is 2015","83.961650","X","base year is 2015","88.258511","X","base year is 2015","89.078371","X","base year is 2015","90.648948","X","base year is 2015","94.807519","X","base year is 2015","95.736036","X","base year is 2015","98.521587","X","base year is 2015","99.134014","X","base year is 2015","100.872514","X","base year is 2015","101.751642","X","base year is 2015","101.346650","X","base year is 2015","102.107244","X","base year is 2015","103.371607","X","base year is 2015","106.275693","X","base year is 2015","110.039150","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","68.947331","X","base year is 2015","71.416791","X","base year is 2015","72.700911","X","base year is 2015","75.763042","X","base year is 2015","76.948382","X","base year is 2015","79.615400","X","base year is 2015","82.479973","X","base year is 2015","83.566536","X","base year is 2015","88.949959","X","base year is 2015","88.949959","X","base year is 2015","90.510658","X","base year is 2015","94.609962","X","base year is 2015","96.220051","X","base year is 2015","98.570977","X","base year is 2015","99.469860","X","base year is 2015","100.694713","X","base year is 2015","101.119460","X","base year is 2015","101.455306","X","base year is 2015","101.870176","X","base year is 2015","103.065394","X","base year is 2015","105.890457","X","base year is 2015","110.039150","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","69.144888","X","base year is 2015","71.416791","X","base year is 2015","72.700911","X","base year is 2015","76.059377","X","base year is 2015","76.750826","X","base year is 2015","80.208070","X","base year is 2015","82.381195","X","base year is 2015","83.171422","X","base year is 2015","88.762280","X","base year is 2015","88.584479","X","base year is 2015","90.332857","X","base year is 2015","94.451917","X","base year is 2015","96.220051","X","base year is 2015","98.393176","X","base year is 2015","99.203159","X","base year is 2015","100.428011","X","base year is 2015","99.993386","X","base year is 2015","100.793491","X","base year is 2015","101.652863","X","base year is 2015","102.057855","X","base year is 2015","104.843406","X","base year is 2015","109.792204","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","68.650996","X","base year is 2015","70.922899","X","base year is 2015","72.799689","X","base year is 2015","75.071593","X","base year is 2015","76.355712","X","base year is 2015","80.010513","X","base year is 2015","81.689746","X","base year is 2015","82.776309","X","base year is 2015","88.337533","X","base year is 2015","88.347411","X","base year is 2015","89.809332","X","base year is 2015","94.037048","X","base year is 2015","96.111394","X","base year is 2015","98.195619","X","base year is 2015","98.235130","X","base year is 2015","99.025357","X","base year is 2015","99.667417","X","base year is 2015","101.079948","X","base year is 2015","101.741764","X","base year is 2015","102.255411","X","base year is 2015","104.221102","X","base year is 2015","109.653914","X","base year is 2015"
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","68.453439","X","base year is 2015","71.120456","X","base year is 2015","73.194803","X","base year is 2015","74.577701","X","base year is 2015","76.059377","X","base year is 2015","79.714178","X","base year is 2015","81.294633","X","base year is 2015","82.183638","X","base year is 2015","87.675718","X","base year is 2015","87.339871","X","base year is 2015","89.917988","X","base year is 2015","93.622178","X","base year is 2015","96.466997","X","base year is 2015","98.096840","X","base year is 2015","98.699389","X","base year is 2015","99.193281","X","base year is 2015","99.776073","X","base year is 2015","100.981170","X","base year is 2015","101.909687","X","base year is 2015","102.186267","X","base year is 2015","105.307664","X","base year is 2015",,,
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","67.959547","X","base year is 2015","71.219235","X","base year is 2015","73.688695","X","base year is 2015","74.478922","X","base year is 2015","77.639831","X","base year is 2015","79.714178","X","base year is 2015","81.294633","X","base year is 2015","82.282417","X","base year is 2015","87.893030","X","base year is 2015","88.001687","X","base year is 2015","91.132962","X","base year is 2015","94.116070","X","base year is 2015","96.911499","X","base year is 2015","98.007940","X","base year is 2015","98.985846","X","base year is 2015","99.795829","X","base year is 2015","100.171187","X","base year is 2015","101.119460","X","base year is 2015","101.939321","X","base year is 2015","103.213562","X","base year is 2015","105.011329","X","base year is 2015",,,
"107","Côte d'Ivoire","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","68.157104","X","base year is 2015","71.416791","X","base year is 2015","74.478922","X","base year is 2015","74.478922","X","base year is 2015","77.738610","X","base year is 2015","79.714178","X","base year is 2015","81.294633","X","base year is 2015","82.479973","X","base year is 2015","88.416556","X","base year is 2015","88.307900","X","base year is 2015","92.812195","X","base year is 2015","94.619840","X","base year is 2015","97.869650","X","base year is 2015","98.274641","X","base year is 2015","99.124136","X","base year is 2015","100.516911","X","base year is 2015","100.289721","X","base year is 2015","101.544207","X","base year is 2015","102.156633","X","base year is 2015","103.756843","X","base year is 2015","106.157159","X","base year is 2015",,,
"107","Côte d'Ivoire","23014","Food price inflation","7001","January","%",,,,"7.130435","Fc",,"5.194805","Fc",,"8.796296","Fc",,"-4.255319","Fc",,"-0.148148","Fc",,"2.077151","Fc",,"5.087209","Fc",,"12.157676","Fc",,"4.994451","Fc",,"1.385953","Fc",,"12.835959","Fc",,"1.221766","Fc",,"4.746932","Fc",,"-3.311707","Fc",,"0.941412","Fc",,"2.033932","Fc",,"2.781019","Fc",,"-1.059603","Fc",,"1.262192","Fc",,"3.833805","Fc",,"3.237541","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7002","February","%",,,,"8.536585","Fc",,"4.654896","Fc",,"8.435583","Fc",,"-5.657709","Fc",,"0.899550","Fc",,"2.526003","Fc",,"6.956522","Fc",,"8.265583","Fc",,"6.220275","Fc",,"1.472841","Fc",,"13.666976","Fc",,"1.093064","Fc",,"4.132983","Fc",,"-3.619602","Fc",,"1.157874","Fc",,"3.384095","Fc",,"1.627034","Fc",,"0.303145","Fc",,"-0.415565","Fc",,"5.443854","Fc",,"5.612520","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7003","March","%",,,,"5.149502","Fc",,"3.475513","Fc",,"8.091603","Fc",,"-5.367232","Fc",,"1.194030","Fc",,"3.097345","Fc",,"7.725322","Fc",,"7.383798","Fc",,"5.021024","Fc",,"2.508243","Fc",,"15.898909","Fc",,"-2.824859","Fc",,"4.090167","Fc",,"-4.223420","Fc",,"3.304686","Fc",,"5.358027","Fc",,"-1.363038","Fc",,"0.905365","Fc",,"0.037779","Fc",,"5.674094","Fc",,"5.208613","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7004","April","%",,,,"3.420195","Fc",,"4.881890","Fc",,"7.207207","Fc",,"-4.621849","Fc",,"0.587372","Fc",,"2.773723","Fc",,"6.960227","Fc",,"10.159363","Fc",,"3.688969","Fc",,"6.499244","Fc",,"25.709607","Fc",,"-14.007816","Fc",,"4.776813","Fc",,"-4.192771","Fc",,"2.585513","Fc",,"7.688536","Fc",,"-2.231126","Fc",,"-0.307377","Fc",,"0.560590","Fc",,"5.648983","Fc",,"5.250198","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7005","May","%",,,,"5.008078","Fc",,"3.692308","Fc",,"7.121662","Fc",,"-4.432133","Fc",,"1.159420","Fc",,"2.292264","Fc",,"6.582633","Fc",,"9.342970","Fc",,"5.347915","Fc",,"4.745608","Fc",,"16.728382","Fc",,"-6.904273","Fc",,"2.986570","Fc",,"-0.165434","Fc",,"1.725314","Fc",,"8.997700","Fc",,"-5.810989","Fc",,"0.840022","Fc",,"2.128841","Fc",,"3.607033","Fc",,"7.032890","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7006","June","%",,,,"3.912363","Fc",,"3.614458","Fc",,"6.395349","Fc",,"-6.147541","Fc",,"2.911208","Fc",,"4.101839","Fc",,"4.347826","Fc",,"10.807292","Fc",,"1.856639","Fc",,"7.118136","Fc",,"9.057620","Fc",,"0.138258","Fc",,"1.785010","Fc",,"-1.337080","Fc",,"3.299617","Fc",,"4.705771","Fc",,"-2.869076","Fc",,"0.037390","Fc",,"3.410577","Fc",,"4.761905","Fc",,"6.028981","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7007","July","%",,,,"2.660407","Fc",,"2.286585","Fc",,"5.216095","Fc",,"-3.399433","Fc",,"3.225806","Fc",,"4.261364","Fc",,"3.814714","Fc",,"13.832021","Fc",,"0.034586","Fc",,"6.718912","Fc",,"7.764579","Fc",,"2.054314","Fc",,"1.050668","Fc",,"0.388689","Fc",,"0.784048","Fc",,"1.613523","Fc",,"1.181474","Fc",,"-0.485754","Fc",,"2.506336","Fc",,"4.432234","Fc",,"7.786741","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7008","August","%",,,,"4.487179","Fc",,"2.607362","Fc",,"4.633782","Fc",,"-3.714286","Fc",,"3.709199","Fc",,"4.434907","Fc",,"4.109589","Fc",,"13.394737","Fc",,"0.638199","Fc",,"5.707368","Fc",,"8.278796","Fc",,"1.823310","Fc",,"1.266324","Fc",,"-0.556858","Fc",,"1.002063","Fc",,"-1.118568","Fc",,"3.324808","Fc",,"1.389947","Fc",,"0.206573","Fc",,"4.591454","Fc",,"8.779789","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7009","September","%",,,,"5.785124","Fc",,"4.531250","Fc",,"1.046338","Fc",,"-2.366864","Fc",,"5.000000","Fc",,"2.164502","Fc",,"5.225989","Fc",,"13.731544","Fc",,"0.672725","Fc",,"5.638921","Fc",,"8.201088","Fc",,"2.400000","Fc",,"1.542468","Fc",,"-3.087394","Fc",,"0.722646","Fc",,"2.031124","Fc",,"4.090324","Fc",,"0.894386","Fc",,"1.093927","Fc",,"2.285448","Fc",,"10.642955","Fc",
"107","Côte d'Ivoire","23014","Food price inflation","7010","October","%",,,,"5.518395","Fc",,"7.131537","Fc",,"-1.923077","Fc",,"-2.413273","Fc",,"5.255023","Fc",,"2.055800","Fc",,"5.467626","Fc",,"14.242838","Fc",,"-1.397182","Fc",,"9.301199","Fc",,"6.016620","Fc",,"5.215301","Fc",,"-0.099334","Fc",,"-1.382122","Fc",,"0.090744","Fc",,"2.055002","Fc",,"3.987760","Fc",,"0.844803","Fc",,"0.564759","Fc",,"4.979408","Fc",,,,
"107","Côte d'Ivoire","23014","Food price inflation","7011","November","%",,,,"7.705479","Fc",,"8.744038","Fc",,"-3.362573","Fc",,"1.361573","Fc",,"1.940299","Fc",,"3.221083","Fc",,"3.971631","Fc",,"12.974079","Fc",,"1.509480","Fc",,"11.836783","Fc",,"3.010318","Fc",,"4.037588","Fc",,"-0.466501","Fc",,"-2.243718","Fc",,"3.192900","Fc",,"1.957295","Fc",,"1.299205","Fc",,"1.426110","Fc",,"2.415778","Fc",,"2.146872","Fc",,,,
"107","Côte d'Ivoire","23014","Food price inflation","7012","December","%",,,,"7.155026","Fc",,"11.605723","Fc",,"-5.840456","Fc",,"-0.302572","Fc",,"3.338392","Fc",,"3.377386","Fc",,"4.545455","Fc",,"13.125000","Fc",,"2.029786","Fc",,"14.820483","Fc",,"-0.297314","Fc",,"5.460154","Fc",,"-2.398596","Fc",,"-1.378621","Fc",,"5.763776","Fc",,"-2.059190","Fc",,"2.884803","Fc",,"0.779394","Fc",,"3.489578","Fc",,"2.816003","Fc",,,,
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","1.901835","F","base year is 2015","12.803496","F","base year is 2015","25.368525","F","base year is 2015","28.682078","F","base year is 2015","29.984714","F","base year is 2015","33.272667","F","base year is 2015","39.767303","F","base year is 2015","47.278924","F","base year is 2015","51.952671","F","base year is 2015","69.265764","F","base year is 2015","82.599092","F","base year is 2015","90.260771","F","base year is 2015","97.922450","X","base year is 2015","97.389706","X","base year is 2015","98.465437","X","base year is 2015","99.590695","X","base year is 2015","100.614680","X","base year is 2015","112.136647","X","base year is 2015","116.195183","F","base year is 2015","118.003700","F","base year is 2015","119.812218","F","base year is 2015","121.620735","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","2.151346","F","base year is 2015","8.215013","F","base year is 2015","25.896262","F","base year is 2015","29.129429","F","base year is 2015","30.095854","F","base year is 2015","34.372116","F","base year is 2015","40.005879","F","base year is 2015","48.148111","F","base year is 2015","52.607231","F","base year is 2015","71.041498","F","base year is 2015","83.237566","F","base year is 2015","90.899244","F","base year is 2015","96.840570","X","base year is 2015","97.471666","X","base year is 2015","98.600758","X","base year is 2015","99.646920","X","base year is 2015","100.734422","X","base year is 2015","114.537376","X","base year is 2015","116.345893","F","base year is 2015","118.154410","F","base year is 2015","119.962927","F","base year is 2015","121.771445","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","2.240894","F","base year is 2015","14.701651","F","base year is 2015","25.723399","F","base year is 2015","29.710388","F","base year is 2015","30.268726","F","base year is 2015","35.700781","F","base year is 2015","40.509885","F","base year is 2015","49.037631","F","base year is 2015","53.168491","F","base year is 2015","74.367102","F","base year is 2015","83.876039","F","base year is 2015","91.537718","F","base year is 2015","96.836472","X","base year is 2015","97.529039","X","base year is 2015","98.827220","X","base year is 2015","99.708120","X","base year is 2015","100.957358","X","base year is 2015","114.688085","F","base year is 2015","116.496603","F","base year is 2015","118.305120","F","base year is 2015","120.113637","F","base year is 2015","121.922154","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","2.345424","F","base year is 2015","16.945521","F","base year is 2015","25.403454","F","base year is 2015","29.847299","F","base year is 2015","30.596754","F","base year is 2015","37.984988","F","base year is 2015","40.700378","F","base year is 2015","49.573542","F","base year is 2015","53.950754","F","base year is 2015","80.851933","F","base year is 2015","84.514512","F","base year is 2015","92.176191","F","base year is 2015","96.877452","X","base year is 2015","97.562498","X","base year is 2015","98.956294","X","base year is 2015","99.763791","X","base year is 2015","101.133498","X","base year is 2015","114.838795","F","base year is 2015","116.647312","F","base year is 2015","118.455830","F","base year is 2015","120.264347","F","base year is 2015","122.072864","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","2.610938","F","base year is 2015","19.338550","F","base year is 2015","25.352962","F","base year is 2015","29.935288","F","base year is 2015","30.689806","F","base year is 2015","38.790597","F","base year is 2015","41.283822","F","base year is 2015","50.316605","F","base year is 2015","55.799499","F","base year is 2015","80.752249","F","base year is 2015","85.152985","F","base year is 2015","92.814664","F","base year is 2015","96.938922","X","base year is 2015","97.653106","X","base year is 2015","99.116433","X","base year is 2015","99.827386","X","base year is 2015","101.289507","X","base year is 2015","114.989505","F","base year is 2015","116.798022","F","base year is 2015","118.606539","F","base year is 2015","120.415057","F","base year is 2015","122.223574","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","3.447898","F","base year is 2015","24.888135","F","base year is 2015","25.972370","F","base year is 2015","30.189528","F","base year is 2015","30.728919","F","base year is 2015","37.734470","F","base year is 2015","41.916624","F","base year is 2015","50.385146","F","base year is 2015","58.346341","F","base year is 2015","80.567074","F","base year is 2015","85.791459","F","base year is 2015","93.453137","F","base year is 2015","96.957363","X","base year is 2015","97.718948","X","base year is 2015","99.244056","X","base year is 2015","99.897661","X","base year is 2015","101.619497","X","base year is 2015","115.140215","F","base year is 2015","116.948732","F","base year is 2015","118.757249","F","base year is 2015","120.565766","F","base year is 2015","122.374284","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","4.023041","F","base year is 2015","22.425435","F","base year is 2015","26.262339","F","base year is 2015","30.316238","F","base year is 2015","30.818671","F","base year is 2015","37.555997","F","base year is 2015","42.267245","F","base year is 2015","49.926678","F","base year is 2015","60.882356","F","base year is 2015","80.381899","F","base year is 2015","86.429932","F","base year is 2015","94.091610","F","base year is 2015","97.041373","X","base year is 2015","97.810607","X","base year is 2015","99.335469","X","base year is 2015","99.999771","X","base year is 2015","102.236732","X","base year is 2015","115.290924","F","base year is 2015","117.099442","F","base year is 2015","118.907959","F","base year is 2015","120.716476","F","base year is 2015","122.524993","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","4.546934","F","base year is 2015","22.846952","F","base year is 2015","26.458987","F","base year is 2015","30.489052","F","base year is 2015","31.019827","F","base year is 2015","39.409288","F","base year is 2015","42.694064","F","base year is 2015","50.044101","F","base year is 2015","61.914020","F","base year is 2015","80.196724","F","base year is 2015","87.068405","F","base year is 2015","94.730084","F","base year is 2015","97.102844","X","base year is 2015","97.977045","X","base year is 2015","99.391858","X","base year is 2015","100.090368","X","base year is 2015","102.930182","X","base year is 2015","115.441634","F","base year is 2015","117.250151","F","base year is 2015","119.058669","F","base year is 2015","120.867186","F","base year is 2015","122.675703","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","5.522895","F","base year is 2015","24.086984","F","base year is 2015","26.698551","F","base year is 2015","30.371610","F","base year is 2015","31.462143","F","base year is 2015","39.211389","F","base year is 2015","43.605385","F","base year is 2015","50.143138","F","base year is 2015","62.423222","F","base year is 2015","80.011549","F","base year is 2015","87.706878","F","base year is 2015","95.368557","F","base year is 2015","97.123334","X","base year is 2015","98.018603","X","base year is 2015","99.453735","X","base year is 2015","100.181422","X","base year is 2015","103.804177","X","base year is 2015","115.592344","F","base year is 2015","117.400861","F","base year is 2015","119.209378","F","base year is 2015","121.017896","F","base year is 2015","122.826413","F","base year is 2015"
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","6.338817","F","base year is 2015","24.774955","F","base year is 2015","27.182327","F","base year is 2015","29.924821","F","base year is 2015","32.204674","F","base year is 2015","39.136377","F","base year is 2015","44.903264","F","base year is 2015","50.463174","F","base year is 2015","62.376006","F","base year is 2015","79.826374","F","base year is 2015","88.345351","F","base year is 2015","96.007030","F","base year is 2015","97.205294","X","base year is 2015","98.121606","X","base year is 2015","99.509417","X","base year is 2015","100.321196","X","base year is 2015","104.971544","X","base year is 2015","115.743054","F","base year is 2015","117.551571","F","base year is 2015","119.360088","F","base year is 2015","121.168605","F","base year is 2015",,,
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","7.571919","F","base year is 2015","25.501041","F","base year is 2015","28.441138","F","base year is 2015","29.874903","F","base year is 2015","32.301542","F","base year is 2015","39.351984","F","base year is 2015","46.470973","F","base year is 2015","50.954285","F","base year is 2015","63.015587","F","base year is 2015","81.844783","F","base year is 2015","88.983825","F","base year is 2015","96.645503","F","base year is 2015","97.205294","X","base year is 2015","98.245414","X","base year is 2015","99.564856","X","base year is 2015","100.424025","X","base year is 2015","106.089469","X","base year is 2015","115.893763","F","base year is 2015","117.702281","F","base year is 2015","119.510798","F","base year is 2015","121.319315","F","base year is 2015",,,
"250","Democratic Republic of the Congo","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","9.774655","F","base year is 2015","24.831351","F","base year is 2015","28.681389","F","base year is 2015","29.838404","F","base year is 2015","32.449646","F","base year is 2015","39.531614","F","base year is 2015","46.932453","F","base year is 2015","51.385110","F","base year is 2015","64.623107","F","base year is 2015","81.960619","F","base year is 2015","89.622298","F","base year is 2015","97.283977","F","base year is 2015","97.307745","X","base year is 2015","98.281202","X","base year is 2015","99.567092","X","base year is 2015","100.554164","X","base year is 2015","109.950799","X","base year is 2015","116.044473","F","base year is 2015","117.852991","F","base year is 2015","119.661508","F","base year is 2015","121.470025","F","base year is 2015",,,
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","2.296981","X","base year is 2015","15.463688","X","base year is 2015","30.639362","X","base year is 2015","34.641374","X","base year is 2015","36.214661","X","base year is 2015","40.185753","X","base year is 2015","48.029786","X","base year is 2015","57.102101","X","base year is 2015","62.746917","X","base year is 2015","83.657164","X","base year is 2015","75.583924","X","base year is 2015","81.876757","X","base year is 2015","97.092034","X","base year is 2015","97.633070","X","base year is 2015","98.704258","X","base year is 2015","99.683688","X","base year is 2015","100.505393","X","base year is 2015","112.730356","X","base year is 2015","144.638638","F","base year is 2015","183.242495","F","base year is 2015","191.876474","F","base year is 2015","199.821959","F","base year is 2015"
"250","Democratic Republic of the Congo","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","2.598333","X","base year is 2015","9.921852","X","base year is 2015","31.276747","X","base year is 2015","35.181672","X","base year is 2015","36.348892","X","base year is 2015","41.513636","X","base year is 2015","48.317930","X","base year is 2015","58.151880","X","base year is 2015","63.537475","X","base year is 2015","85.801843","X","base year is 2015","76.842360","X","base year is 2015","83.242110","X","base year is 2015","97.012470","X","base year is 2015","97.702689","X","base year is 2015","98.825969","X","base year is 2015","99.711061","X","base year is 2015","100.595710","X","base year is 2015","114.918821","X","base year is 2015","148.082138","F","base year is 2015","183.967849","F","base year is 2015","192.538598","F","base year is 2015","200.484082","F","base year is 2015"
